Date,AnalyzerSN,TestName,SampleClass,SampleType,VR1,BarcodeR1,VR2,BarcodeR2,CalibControlName,CalibControlLotNumber,SampleVolume,PackISE_SN,RefElectrode,NaElectrode,KElectrode,ClElectrode,LiElectrode,IsFactoryTest
2023-10-02 08:23:09,834002001,AMYLASE DIRECT,CALIB,SER,300,55021092448524009752_BC,0,,MULTI,	075,6,	,,,,,,True
2023-10-02 08:23:18,834002001,ALBUMIN,CALIB,SER,300,54711052546530069283_BC,0,,MULTI,	075,3,	,,,,,,True
2023-10-02 08:23:27,834002001,CK,CTRL,SER,240,79011032651442019645_BC,60,79022032651442013449_BC,C1,	103,15,	,,,,,,True
2023-10-02 08:23:36,834002001,IRON FERROZINE,CTRL,SER,240,50911022439678004775_BC,60,50922022439678001369_BC,C1,	103,40,	,,,,,,True
2023-10-02 08:23:45,834002001,PHOSPHORUS,CTRL,SER,210,50811022651233007017_BC,90,50822022651233015243_BC,C1,	103,3,	,,,,,,True
2023-10-02 08:23:54,834002001,MAGNESIUM,CTRL,SER,240,79711062653393009247_BC,60,79722062653393018519_BC,C1,	103,3,	,,,,,,True
2023-10-02 08:24:03,834002001,GLUCOSE,CTRL,SER,300,50311042652032055082_BC,0,,C1,	103,3,	,,,,,,True
2023-10-02 08:24:12,834002001,PROTEIN TOTALBIR,CTRL,SER,225,51311092448260009869_BC,75,51322092448260016803_BC,C1,	103,4,	,,,,,,True
2023-10-02 08:24:21,834002001,ALT-GPT,CTRL,SER,160,53311062447231034526_BC,40,53322062447231121042_BC,C1,	103,16.5,	,,,,,,True
2023-10-02 08:24:30,834002001,AST-GOT,CTRL,SER,160,53111072450254031936_BC,40,53122072450254018292_BC,C1,	103,16.5,	,,,,,,True
2023-10-02 08:24:39,834002001,ALP-AMP,CTRL,SER,240,59211032651239005037_BC,60,59222032651239010125_BC,C1,	103,6,	,,,,,,True
2023-10-02 08:25:15,834002001,LIPASE,CTRL,SER,300,,60,,C1,	103,3,	,,,,,,True
2023-10-02 08:25:24,834002001,LDH,CTRL,SER,160,58011012546604030848_BC,40,58022012546604029376_BC,C1,	103,4,	,,,,,,True
2023-10-02 08:25:33,834002001,GAMMA-GT,CTRL,SER,160,52011112446662039047_BC,40,52022112446662037531_BC,C1,	103,20,	,,,,,,True
2023-10-02 08:25:42,834002001,CREATININE,CTRL,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,C1,	103,30,	,,,,,,True
2023-10-02 08:25:51,834002001,UREA-BUN-UV,CTRL,SER,240,51611122453135049508_BC,60,51622122453135094218_BC,C1,	103,2,	,,,,,,True
2023-10-02 08:26:00,834002001,BILI DIRECT DPD,CTRL,SER,240,50411052449529034569_BC,60,50422052449529035269_BC,C1,	103,14,	,,,,,,True
2023-10-02 08:26:09,834002001,CHOLESTEROL,CTRL,SER,300,50511112552760136865_BC,0,,C1,	103,3,	,,,,,,True
2023-10-02 08:26:18,834002001,TRIGLYCERIDES,CTRL,SER,300,52811102452071018592_BC,0,,C1,	103,3,	,,,,,,True
2023-10-02 08:26:27,834002001,URIC ACID,CTRL,SER,300,52111042548821049838_BC,0,,C1,	103,7.5,	,,,,,,True
2023-10-02 08:26:36,834002001,CALCIUM ARSENAZO,CTRL,SER,300,57011112549509045188_BC,0,,C1,	103,5,	,,,,,,True
2023-10-02 08:26:45,834002001,AMYLASE DIRECT,CTRL,SER,300,55021092448524009752_BC,0,,C1,	103,6,	,,,,,,True
2023-10-02 08:26:54,834002001,ALBUMIN,CTRL,SER,300,54711052546530069283_BC,0,,C1,	103,3,	,,,,,,True
2023-10-02 08:27:03,834002001,CK,CTRL,SER,240,79011032651442019645_BC,60,79022032651442013449_BC,C2,	094xb,15,	,,,,,,True
2023-10-02 08:27:12,834002001,IRON FERROZINE,CTRL,SER,240,50911022439678004775_BC,60,50922022439678001369_BC,C2,	094xb,40,	,,,,,,True
2023-10-02 08:27:21,834002001,PHOSPHORUS,CTRL,SER,210,50811022651233007017_BC,90,50822022651233015243_BC,C2,	094xb,3,	,,,,,,True
2023-10-02 08:27:30,834002001,MAGNESIUM,CTRL,SER,240,79711062653393009247_BC,60,79722062653393018519_BC,C2,	094xb,3,	,,,,,,True
2023-10-02 08:27:39,834002001,GLUCOSE,CTRL,SER,300,50311042652032055082_BC,0,,C2,	094xb,3,	,,,,,,True
2023-10-02 08:27:48,834002001,PROTEIN TOTALBIR,CTRL,SER,225,51311092448260009869_BC,75,51322092448260016803_BC,C2,	094xb,4,	,,,,,,True
2023-10-02 08:27:57,834002001,ALT-GPT,CTRL,SER,160,53311062447231034526_BC,40,53322062447231121042_BC,C2,	094xb,16.5,	,,,,,,True
2023-10-02 08:28:06,834002001,AST-GOT,CTRL,SER,160,53111072450254031936_BC,40,53122072450254018292_BC,C2,	094xb,16.5,	,,,,,,True
2023-10-02 08:28:15,834002001,ALP-AMP,CTRL,SER,240,59211032651239005037_BC,60,59222032651239010125_BC,C2,	094xb,6,	,,,,,,True
2023-10-02 08:28:51,834002001,LIPASE,CTRL,SER,300,,60,,C2,	094xb,3,	,,,,,,True
2023-10-02 08:29:00,834002001,LDH,CTRL,SER,160,58011012546604030848_BC,40,58022012546604029376_BC,C2,	094xb,4,	,,,,,,True
2023-10-02 08:29:09,834002001,GAMMA-GT,CTRL,SER,160,52011112446662039047_BC,40,52022112446662037531_BC,C2,	094xb,20,	,,,,,,True
2023-10-02 08:29:18,834002001,CREATININE,CTRL,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,C2,	094xb,30,	,,,,,,True
2023-10-02 08:29:27,834002001,UREA-BUN-UV,CTRL,SER,240,51611122453135049508_BC,60,51622122453135094218_BC,C2,	094xb,2,	,,,,,,True
2023-10-02 08:29:36,834002001,BILI DIRECT DPD,CTRL,SER,240,50411052449529034569_BC,60,50422052449529035269_BC,C2,	094xb,14,	,,,,,,True
2023-10-02 08:29:45,834002001,CHOLESTEROL,CTRL,SER,300,50511112552760136865_BC,0,,C2,	094xb,3,	,,,,,,True
2023-10-02 08:29:54,834002001,TRIGLYCERIDES,CTRL,SER,300,52811102452071018592_BC,0,,C2,	094xb,3,	,,,,,,True
2023-10-02 08:30:03,834002001,URIC ACID,CTRL,SER,300,52111042548821049838_BC,0,,C2,	094xb,7.5,	,,,,,,True
2023-10-02 08:30:12,834002001,CALCIUM ARSENAZO,CTRL,SER,300,57011112549509045188_BC,0,,C2,	094xb,5,	,,,,,,True
2023-10-02 08:30:21,834002001,AMYLASE DIRECT,CTRL,SER,300,55021092448524009752_BC,0,,C2,	094xb,6,	,,,,,,True
2023-10-02 08:30:30,834002001,ALBUMIN,CTRL,SER,300,54711052546530069283_BC,0,,C2,	094xb,3,	,,,,,,True
2023-10-02 08:30:39,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 08:30:48,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 08:30:57,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 08:39:30,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 08:41:27,834002001,CHOL HDL DIRECT,PATIENT,SER,300,55711052652300016986_BC,100,55722052652300036092_BC,,	,3,	,,,,,,True
2023-10-02 08:41:36,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 08:41:45,834002001,ALT-GPT,PATIENT,SER,160,53311062447231034526_BC,40,53322062447231121042_BC,,	,16.5,	,,,,,,True
2023-10-02 08:41:54,834002001,AST-GOT,PATIENT,SER,160,53111072450254031936_BC,40,53122072450254018292_BC,,	,16.5,	,,,,,,True
2023-10-02 08:42:03,834002001,CHOLESTEROL,PATIENT,SER,300,50511112552760136865_BC,0,,,	,3,	,,,,,,True
2023-10-02 08:42:12,834002001,TRIGLYCERIDES,PATIENT,SER,300,52811102452071018592_BC,0,,,	,3,	,,,,,,True
2023-10-02 08:42:21,834002001,URIC ACID,PATIENT,SER,300,52111042548821049838_BC,0,,,	,7.5,	,,,,,,True
2023-10-02 08:48:12,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:04:22,834002001,ISE_PURGE_A,CALIB,,100,,0,,ISE Calibrator,	22121073,0,	091299C309000082,,,,,,True
2023-10-02 09:04:22,834002001,ISE_PURGE_B,CALIB,,0,,100,,ISE Calibrator,	22121073,0,	091299C309000082,,,,,,True
2023-10-02 09:04:22,834002001,ISE_SIP,CALIB,,95,,36,,ISE Calibrator,	22121073,0,	091299C309000082,,,,,,True
2023-10-02 09:21:01,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:21:31,834002001,BILI TOTAL DPD,BLANK,PLM,240,50611102451854009035_BC,60,50622102451854013087_BC,,	,6,	,,,,,,True
2023-10-02 09:21:40,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:21:49,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 09:22:05,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:22:16,834002001,CHOL HDL DIRECT,PATIENT,SER,300,55711052652300016986_BC,100,55722052652300036092_BC,,	,3,	,,,,,,True
2023-10-02 09:22:25,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:22:34,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 09:22:49,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:23:01,834002001,CHOLESTEROL,PATIENT,SER,300,50511112552760136865_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:23:10,834002001,TRIGLYCERIDES,PATIENT,SER,300,52811102452071018592_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:23:19,834002001,URIC ACID,PATIENT,SER,300,52111042548821049838_BC,0,,,	,7.5,	,,,,,,True
2023-10-02 09:23:35,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:23:46,834002001,CHOL HDL DIRECT,PATIENT,SER,300,55711052652300016986_BC,100,55722052652300036092_BC,,	,3,	,,,,,,True
2023-10-02 09:23:55,834002001,CHOLESTEROL,PATIENT,SER,300,50511112552760136865_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:24:04,834002001,TRIGLYCERIDES,PATIENT,SER,300,52811102452071018592_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:24:20,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:24:31,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:24:40,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 09:24:49,834002001,CHOLESTEROL,PATIENT,SER,300,50511112552760136865_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:25:04,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:25:16,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:25:25,834002001,ALT-GPT,PATIENT,SER,160,53311062447231034526_BC,40,53322062447231121042_BC,,	,16.5,	,,,,,,True
2023-10-02 09:25:34,834002001,AST-GOT,PATIENT,SER,160,53111072450254031936_BC,40,53122072450254018292_BC,,	,16.5,	,,,,,,True
2023-10-02 09:26:01,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 09:26:10,834002001,URIC ACID,PATIENT,SER,300,52111042548821049838_BC,0,,,	,7.5,	,,,,,,True
2023-10-02 09:26:19,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:26:25,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:26:46,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 09:26:55,834002001,CHOLESTEROL,PATIENT,SER,300,50511112552760136865_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:27:04,834002001,URIC ACID,PATIENT,SER,300,52111042548821049838_BC,0,,,	,7.5,	,,,,,,True
2023-10-02 09:27:10,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:27:40,834002001,MAGNESIUM,PATIENT,SER,240,79711062653393009247_BC,60,79722062653393018519_BC,,	,3,	,,,,,,True
2023-10-02 09:27:49,834002001,PHOSPHORUS,PATIENT,SER,210,50811022651233007017_BC,90,50822022651233015243_BC,,	,3,	,,,,,,True
2023-10-02 09:27:55,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:28:16,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:28:25,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 09:28:34,834002001,CALCIUM ARSENAZO,PATIENT,SER,300,57011112549509045188_BC,0,,,	,5,	,,,,,,True
2023-10-02 09:28:40,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:29:01,834002001,CHOL HDL DIRECT,PATIENT,SER,300,55711052652300016986_BC,100,55722052652300036092_BC,,	,3,	,,,,,,True
2023-10-02 09:29:10,834002001,GLUCOSE,PATIENT,SER,300,50311042652032055082_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:29:19,834002001,ALT-GPT,PATIENT,SER,160,53311062447231034526_BC,40,53322062447231121042_BC,,	,16.5,	,,,,,,True
2023-10-02 09:29:25,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
2023-10-02 09:29:46,834002001,AST-GOT,PATIENT,SER,160,53111072450254031936_BC,40,53122072450254018292_BC,,	,16.5,	,,,,,,True
2023-10-02 09:29:55,834002001,CREATININE,PATIENT,SER,150,50211022650946011409_BC,150,50212022650946037037_BC,,	,30,	,,,,,,True
2023-10-02 09:30:04,834002001,CHOLESTEROL,PATIENT,SER,300,50511112552760136865_BC,0,,,	,3,	,,,,,,True
2023-10-02 09:30:10,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22121073,95,	091299C309000082,11/07/2022,11/07/2022,11/07/2022,11/07/2022,,True
